,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g
50161,2.0,12.1,0.0,0.0,2.7,75.0,2.5,0.0275590551181102
50162,0.0,0.0,7.25e-05,0.0162,20.0,0.0,0.0,0.275590551181102
50163,5.9,15.0,2.76e-05,0.0040675,0.4,35.0,3.5,0.511811023622047
50164,2.6,8.3,8.025e-05,0.015517499999999998,25.4,60.0,5.5,0.511811023622047
50165,2.5,6.5,4.85e-05,0.0,19.0,67.0,29.0,0.196850393700787
50166,0.00025,23.0,0.00023499999999999997,0.0,26.0,0.5,0.5,0.669291338582677
50167,0.25,20.0,1.5e-05,0.0003,14.0,1.0,1.0,1.18110236220472
50168,0.8,14.0,0.00015,0.0,22.5,4.6,4.6,1.33858267716535
50169,0.25,25.0,0.0002409,0.0,33.5,1.1,0.4,1.49606299212598
50170,1.05,1.5,0.0001125,0.0162,20.0,2.0,2.0,0.0393700787401575
50171,3.2249999999999996,9.0,0.00032744999999999996,0.017324999999999997,16.0,4.0,1.0,0.78740157480315
50172,1.85,2.3,0.0001125,0.002,19.0,5.0,1.1,0.598425196850394
50173,2.875,3.0,0.00017475,0.005275,27.5,5.0,1.6,0.688976377952756
50174,0.9,11.0,8.1325e-05,0.0169,13.9,4.0,1.2,0.47244094488189
50175,0.0,16.6,1.5e-05,0.0003,13.6,0.0,0.0,0.590551181102362
50176,1.3,10.8,8.557499999999999e-05,0.0169,17.0,4.0,1.3,0.551181102362205
50177,0.9,11.0,8.1325e-05,0.0169,13.9,4.0,1.2,0.47244094488189
50178,0.0,3.1,0.00012,0.003125,1.5,4.5,4.5,0.1
50179,2.775,9.9,0.00011057499999999999,0.0169,18.8,6.1,2.4,0.47244094488189
50180,2.8,9.1,0.00011057499999999999,0.0169,17.5,5.4,0.9,0.62992125984252
50181,2.1,5.9,0.00018975,0.013000000000000001,1.3,88.46,43.7,0.1
50182,0.15,19.0,0.0003,0.012,47.0,2.5,1.0,1.37795275590551
50183,1.2,3.5,0.0001125,0.00875,13.6,7.1,1.1,0.4781
50184,0.0,16.0,0.0,0.0,3.3,1.9,1.9,0.984251968503937
50185,0.0,24.03,0.00023499999999999997,0.0,24.92,2.59,0.35,0.543307086614173
50186,3.0,4.0,3.2e-05,0.015,10.0,80.0,34.0,0.236220472440945
50187,4.0,12.0,0.00032074999999999996,0.03425,23.0,54.0,30.0,0.102362204724409
50188,4.0,7.0,0.00019739999999999997,0.0175275,12.0,67.0,41.0,0.12992125984252
50189,3.0,6.2,2.205e-05,0.0,23.3,65.6,29.6,0.236
50190,5.5,1.5,0.030137999999999998,0.0468,0.0,2.0,1.2,0.0
50191,0.55,23.72,0.00015999999999999999,0.0,22.0,1.99,0.22,0.437007874015748
50192,0.4,0.2,0.00019300000000000003,0.01774,0.1,10.3,10.3,0.0019685039370078
50193,0.3,0.7,0.00020625,0.04,0.0,10.5,8.0,0.0
50194,2.9,1.6,0.00074625,0.001035,60.0,1.6,0.8,0.0118110236220472
50195,1.0,7.0,3.285e-05,0.0112,0.9,76.0,0.5,0.0
50196,2.1,5.5,5e-08,0.03025,0.8,79.0,1.0,0.0
50197,2.1,5.5,5e-08,0.03025,0.8,79.0,1.0,0.0
50198,3.2,7.3,3.285e-05,0.0112,1.3,74.8,0.59,0.001
50199,2.4,8.1,1.3125e-05,0.005275,2.2,77.6,1.4,0.0
50200,1.975,9.0,0.0001723,0.004175,4.55,11.32,4.0,0.637795275590551
50201,3.33,6.67,0.0,0.0,15.0,73.3,20.0,0.467
50202,2.6,4.3,0.0,0.014599999999999998,32.4,50.0,3.0,0.248031496062992
50203,7.4,5.7,1.875e-05,0.000715,35.8,45.7,43.6,0.0078740157480315
50204,2.0,6.7,1.745e-05,0.0,32.6,56.1,50.6,0.078740157480315
50205,1.8,6.2,1.5608e-05,0.00048925,33.2,56.1,54.2,0.0590551181102362
50206,2.7,11.26,0.00013807499999999998,0.0169,17.53,9.56,2.36,0.259842519685039
50207,0.575,15.0,1.7325e-05,0.0,4.0,2.6,1.7,1.18110236220472
50208,1.0,12.0,8.557499999999999e-05,0.0169,16.0,2.0,1.0,0.708661417322835
50209,0.025,0.0,0.0,0.012825,1.0,89.2,75.9,0.0
50210,0.0,16.0,0.0001588,0.0,31.1,1.5,0.9,1.10236220472441
50211,3.4250000000000003,6.3,2.205e-05,0.01525,35.0,48.0,2.6,0.295275590551181
50212,0.5,10.8,8.557499999999999e-05,0.0169,16.2,1.0,0.5,0.866141732283465
50213,0.25,17.2,0.00024105,0.0,34.0,1.0,0.5,0.78740157480315
50214,4.1,4.7,0.00020237499999999997,0.005475000000000001,7.2,5.8,3.9,4.52755905511811
50215,0.0,0.0,3.85225e-05,0.009625,0.0,6.6,6.5,0.0
50216,0.625,5.7,0.0003348,0.0134,21.0,64.0,2.3,1.37795275590551
50217,2.5250000000000004,8.25,0.0,0.0,24.0,52.0,0.0,1.18110236220472
50218,2.5250000000000004,8.3,0.0,0.0,24.0,53.0,0.0,1.18110236220472
50219,6.075,27.5,0.0,0.0,51.5,8.75,4.5,0.394
50220,3.05,9.4,8.25e-05,0.00305,17.2,64.4,7.6,1.08661417322835
50221,2.45,5.1,0.000109,0.00106,9.3,25.4,4.6,0.905511811023622
50222,1.65,4.5,9.375e-05,0.00045,10.4,25.2,4.1,0.62992125984252
50223,0.0,4.4,1.94e-05,0.0006,9.174999999999999,16.925,4.1,0.62992125984252
50224,0.0,1.9,5.625e-05,0.0056125,3.7,10.1,0.6,0.551181102362205
50225,3.4975,1.9,7.725000000000001e-05,0.0056125,3.7,9.9,0.4,0.393700787401575
50226,1.8,1.9,7.725000000000001e-05,0.0056125,3.5,10.5,0.8,0.393700787401575
50227,2.4,1.9,7.725000000000001e-05,0.0056125,3.7,10.1,0.6,0.551181102362205
50228,0.8,1.8,8.34e-05,0.0056125,3.5,11.2,1.2,0.393700787401575
50229,2.3725,1.8,7.725000000000001e-05,0.0056125,3.8,10.2,0.5,0.393700787401575
50230,1.65,4.4,0.00011137500000000001,0.001775,8.1,24.7,3.8,0.47244094488189
50231,2.925,6.1,0.0,0.0,21.7,63.2,52.7,0.094488188976378
50232,6.65,3.4,0.0,0.0015,0.5,63.0,53.0,0.0118110236220472
50233,0.075,15.0,0.0001588,0.0,34.0,0.5,0.3,1.04330708661417
50234,0.07500000000000001,20.0,8.925e-06,0.0,7.0,1.0,0.3,1.03937007874016
50235,0.0,14.0,2.5574999999999998e-05,0.0172,15.0,1.0,0.1,1.00393700787402
50236,0.075,15.0,1.7325e-05,0.004675,4.0,0.7,0.03,0.909448818897638
50237,0.0,23.0,0.0,0.0,49.0,1.5,0.25,1.61023622047244
50238,0.5,11.0,0.0,0.0059499999999999996,24.0,1.5,0.2,0.830708661417323
50239,0.25,25.0,8.0325e-05,0.0,47.0,0.0,0.0,1.61417322834646
50240,3.375,21.0,0.0001608,0.0,40.0,0.5,0.5,1.5748031496063
50241,3.375,21.0,0.0001608,0.0,43.0,0.5,0.5,1.5748031496063
50242,0.25,24.0,0.00016065,0.0,46.0,0.5,0.5,1.53543307086614
50243,0.25,25.0,0.00016065,0.0,45.0,0.5,0.5,1.65354330708661
50244,0.25,25.0,0.0002409,0.0,43.0,0.5,0.5,1.65354330708661
50245,2.425,1.2,1.5e-05,0.003025,0.5,54.9,47.1,0.0590551181102362
50246,1.375,2.0,0.0,0.002425,0.5,56.9,51.7,0.047244094488189
50247,0.8500000000000001,0.5,0.00011850000000000001,0.02163,0.1,2.3,2.1,0.78740157480315
50248,0.65,0.5,9.7925e-05,0.011952500000000001,0.1,5.5,5.0,0.531496062992126
50249,0.65,0.5,0.000122925,0.011952500000000001,0.1,5.6,5.0,0.531496062992126
50250,0.35,0.5,0.0002525,0.018000000000000002,0.1,5.9,5.3,0.531496062992126
50251,0.875,3.0,8.7225e-05,0.0,12.0,3.4,3.4,0.0393700787401575
50252,0.5,2.8,0.0001371,0.0,20.0,3.2,3.2,0.0393700787401575
50253,0.2,12.3,0.000134,0.00535,24.4,0.6,0.6,0.492125984251968
50254,0.75,5.4,8.2525e-05,0.0033875,0.5,19.2,14.3,0.78740157480315
50255,0.775,10.8,0.0,0.0,10.2,6.1,4.6,0.78740157480315
50256,2.7750000000000004,14.6,5.29e-05,0.0004275,11.8,13.3,2.9,0.62992125984252
50257,1.8225,6.9,1.9124999999999997e-05,0.0009207499999999999,3.6,13.5,1.2,0.354330708661417
50258,1.25,4.5,3.4025e-05,0.00069,4.2,12.7,1.5,0.31496062992126
50259,1.275,4.4,2.6124999999999998e-05,0.0007099999999999999,4.1,14.7,1.2,0.31496062992126
50260,0.625,1.6,4.874999999999999e-05,0.004750000000000001,4.8,14.9,6.2,0.354330708661417
50261,2.575,2.5,8.724999999999999e-05,0.01205,3.3,12.0,6.4,0.393700787401575
50262,1.6,5.9,3.5799999999999996e-05,0.001135,4.2,14.0,1.3,0.433070866141732
50263,2.2,8.0,0.0,0.00535,23.0,60.5,6.9,1.09448818897638
50264,1.5,8.0,0.0,0.0,22.0,62.0,7.1,0.885826771653543
50265,0.40425,0.5,0.0300156,0.00625,0.0,1.6,1.5,0.0039370078740157
50266,0.5,1.0,6.562500000000001e-05,0.03,0.5,9.0,9.0,0.0011811023622047
50267,0.0,0.0,9.999999999999999e-05,0.017,0.0,4.4,4.1,0.0039370078740157
50268,6.425,5.5,3.0125e-05,0.0,37.8,50.0,48.1,0.078740157480315
50269,0.0,12.0,0.00015775,0.0,35.0,2.0,0.5,1.02362204724409
50270,1.6,4.9,0.000175125,0.00355,5.4,7.5,3.8,1.22047244094488
50271,0.65,11.0,8.557499999999999e-05,0.0169,16.0,1.6,0.03,0.944881889763779
50272,5.45,10.0,8.557499999999999e-05,0.0169,17.5,2.9,0.03,0.984251968503937
50273,1.275,1.3,0.02096045,0.07735,0.2,4.1,4.1,0.590551181102362
50274,0.3,15.1,6.9225e-05,0.0,7.0,1.0,0.6,0.905511811023622
50275,2.4,15.5,1.7325e-05,0.0,4.6,1.5,0.8,0.905511811023622
50276,0.0,19.0,0.0,0.0,50.0,1.0,0.5,1.77165354330709
50277,1.5,2.3,0.000102,0.00525,0.1,2.4,0.1,0.492125984251968
50278,0.5,11.0,0.00011575,0.0,15.0,0.5,0.2,0.78740157480315
50279,0.375,17.0,0.0001338,0.0,42.0,1.0,0.3,0.866141732283465
50280,1.0,15.1,5.19e-05,0.0,7.1,1.2,0.9,0.905511811023622
50281,0.0,0.3,0.0,0.0797875,0.0,82.4,82.1,0.0196850393700787
50282,1.6749999999999998,78.0,2.05e-05,0.0965,0.0,0.0,0.0,0.0866141732283465
50283,2.5,7.2,7e-05,0.0,14.1,68.6,19.0,0.188976377952756
50284,12.08,59.1,2.05e-05,0.0385,13.4,17.3,0.8,21.2086614173228
50285,0.0,0.0,0.0008,0.001,32.0,0.0,0.0,0.236220472440945
50286,1.0,0.0,0.00012,0.027,0.0,8.75,8.75,0.014
50287,0.0,12.6,0.00020575000000000001,0.0,9.0,0.0,0.0,0.137795275590551
50288,0.475,4.1,0.0,0.0,16.6,70.2,61.7,0.165354330708661
50289,0.125,0.0,0.0001855,0.017599999999999998,0.0,11.0,10.5,0.0
50290,10.7,10.7,0.000125,0.0032875,1.6,59.0,1.8,0.332
50291,1.0,0.1,0.000675,0.001035,60.0,1.0,0.3,0.24
50292,0.0,0.0,6.25e-05,0.015,0.0,13.0,13.0,0.005
50293,0.0,0.0,9e-05,0.015,0.0,12.0,12.0,0.0025
50294,0.0,0.1,0.000675,0.0,50.0,1.0,0.8,0.39
50295,0.2,3.5,7.09e-05,0.000254,1.1,6.0,6.0,0.044
50296,2.1,5.3,0.00045,0.05,0.6,86.0,32.0,0.632
50297,0.0,3.0,0.0030075,1.8225,3.4,5.0,4.5,18.8976377952756
50298,1.4,0.7,8.025e-05,0.008199999999999999,3.7,8.8,4.6,1.4
50299,2.75,0.6,6e-05,0.011901499999999999,3.5,2.1,1.6,2.32283464566929
50300,0.5,22.0,1.34e-05,0.00081,1.2,1.6,0.0,0.0393700787401575
50301,1.0,23.1,1.34e-05,0.00081,2.1,1.0,0.3,0.31496062992126
50302,1.0,26.1,1.34e-05,0.00081,1.6,1.0,0.3,0.393700787401575
50303,1.0,23.1,1.34e-05,0.00081,2.1,1.0,0.3,0.31496062992126
50304,1.0,26.1,1.34e-05,0.00081,1.1,1.0,0.3,0.394
50305,1.2999999999999998,2.0,5e-05,0.0039325,0.0,47.9,47.5,2.54330708661417
50306,5.4,27.7,0.0,0.0,59.4,14.0,7.5,0.17
50307,2.8,5.2,2.1550000000000002e-05,0.010657499999999999,0.6,14.0,11.6,0.013
50308,8.5,7.9,0.0004964500000000001,0.041685,10.7,59.5,26.5,0.0
50309,0.0,0.0,0.0,0.0,90.9,0.0,0.0,0.001
50310,0.0,0.4,9.2525e-05,0.029250000000000005,0.25,6.0,5.9,0.0019685039370078
50311,0.375,0.5,0.00012,0.012,0.0,5.0,4.9,0.0039370078740157
50312,0.0,1.2,6.9125e-05,0.01655,0.175,7.975,5.9,0.0007874015748031
50313,0.8,0.2,0.0,0.0021675,0.5,60.0,57.0,0.0
50314,5.3,5.9,3.75e-05,0.00375,24.4,49.0,2.0,0.196850393700787
50315,0.0,0.6,0.00076175,0.0,82.2,0.8,0.7,0.669291338582677
50316,7.0,9.2,0.00011549999999999999,0.0,17.7,64.0,7.4,1.239
50317,8.4,9.0,7.8e-05,0.0,18.3,64.0,5.7,1.211
50318,1.4,4.2,7.075e-05,0.00375,19.0,53.0,19.0,0.181
50319,1.5,1.9,0.00031025,0.01875,0.8,5.6575,1.5,0.255905511811024
50320,0.0,3.0,0.0001066,0.0037500000000000003,1.9375,4.8,4.8,0.0
50321,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0
50322,3.3,12.0,0.0001125,0.0,2.0,72.0,1.6,0.0079527559055118
50323,0.0,0.0,0.0,0.00845,21.0,0.0,0.0,0.0
50324,0.0,26.3,3e-05,0.0,11.3,0.4,0.11,0.3
50325,0.0,0.7,0.00023500000000000002,0.0065,0.0,11.375,10.9,0.0
50326,0.0,1.0,6.5175e-05,0.022500000000000003,0.0,11.6,8.9,0.0039370078740157
50327,0.0,22.9,8.925e-06,0.0,8.1,0.0,0.0,0.409448818897638
50328,0.0,20.1,8.925e-06,0.0,5.8,1.4,0.0,0.377952755905512
50329,0.6,5.3,0.00024045,0.01675,24.0,55.0,24.0,0.279527559055118
50330,5.0,8.0,8.29e-05,0.000525,13.5,73.0,20.0,0.354330708661417
50331,0.65,1.0,2.6775e-05,0.008025,9.8,11.3,5.3,1.02362204724409
50332,0.125,0.025,9.499999999999999e-05,0.0078,0.02,12.5,12.5,0.005
50333,0.125,0.025,9.499999999999999e-05,0.0078,0.02,12.5,12.5,0.005
50334,0.125,0.025,9.499999999999999e-05,0.0078,0.02,12.5,12.5,0.005
50335,2.75,12.0,0.0,0.0,2.0,72.0,3.0,0.0039370078740157
50336,2.75,12.0,0.0,0.0,2.0,72.0,3.0,0.0039370078740157
50337,4.475,6.4,0.0,0.0,1.4,78.5,0.1,0.0393700787401575
50338,8.0,2.2,6e-05,0.0,0.2,70.0,70.0,0.0
50339,0.25,3.0,2.6775e-05,0.008025,6.0,10.0,6.0,0.0
50340,0.25,4.1,0.0,0.012,0.4,79.6,64.5,0.0511811023622047
50341,0.5,32.0,1.875e-05,0.0,20.0,0.5,0.5,1.53543307086614
50342,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.111
50343,3.7,13.0,0.0001125,0.0,2.6,73.0,0.7,1.18110236220472
50344,0.125,23.0,1.34e-05,0.00081,0.8,0.5,0.1,0.295275590551181
50345,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
50346,0.0,4.7,6.332500000000001e-05,0.0005059999999999999,0.1,6.9,5.7,0.07
50347,0.0,0.0,0.0001,0.0,100.0,0.0,0.0,0.0
50348,0.0,0.0,0.0001,0.0,100.0,0.0,0.0,0.0
50349,1.1,4.6,0.0,0.0,23.0,63.5,7.0,1.0
50350,0.0,0.0,0.0,0.0,93.3,0.0,0.0,0.0
50351,8.7,1.9,1.5e-05,0.0445,0.5,65.0,64.0,0.0354330708661417
50352,0.211,5.26,1.58e-05,0.000947,20.5,71.1,48.4,0.0789
50353,0.428,8.56,1.54e-05,0.000925,17.1,72.8,49.7,0.0796
50354,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
50355,3.8274999999999997,7.0,0.0,0.0,29.0,59.0,37.0,0.08
50356,6.35,5.0,0.0,0.0,34.0,57.0,34.0,0.1
50357,1.225,7.0,7.5e-05,0.00375,33.0,54.0,17.0,0.1
50358,0.9,6.78,0.00024957500000000004,0.00503155,25.14,51.96,45.18,0.065
50359,0.0,0.0,6e-05,0.014500000000000002,0.0,9.0,9.0,0.017
50360,0.0,2.5,0.0,0.0431225,3.1,78.5,69.0,0.0
50361,0.8025,9.43,3.9e-05,0.0,16.14,17.875,0.0,0.211417322834646
50362,2.5,3.1,6.675e-05,0.00815,2.6,8.3,4.5,0.885826771653543
50363,2.12,4.08,6.2975e-05,0.0035050000000000003,5.03,6.59,4.47,0.960629921259842
50364,2.1,4.1,6.2975e-05,0.0035050000000000003,5.0,6.6,4.5,0.944881889763779
50365,2.5,3.1,6.675e-05,0.00815,2.6,8.3,4.5,0.885826771653543
50366,0.0,0.4,0.0003987,0.007825,0.2,6.2,4.5,1.31496062992126
50367,1.45325,3.0,2e-07,0.121,1.0,4.23,0.0,1.1
50368,2.73,10.0,0.0,0.0,13.6,20.9,2.73,0.464
50369,0.125,20.4,0.00013355,0.003225,20.0,0.5,0.5,0.708661417322835
50370,0.0,0.0,0.0001404,0.02,0.0,11.0,11.0,0.0236
50371,3.33,5.33,6.6125e-05,0.00094,3.33,12.7,1.33,0.269
50372,1.175,2.9,0.0,0.0,17.0,74.0,71.0,0.0512
50373,0.0,0.0,0.00027915000000000004,0.028,0.0,11.0,11.0,0.0
50374,0.25,23.4,8.925e-06,0.0,9.2,0.6,0.4,1.18
50375,3.33,16.7,0.0,0.0,43.3,30.0,6.67,0.0
50376,7.2,14.0,1.3125e-05,0.0046075,2.3,64.0,3.2,0.0
50377,3.0,3.3,5.6675e-05,0.003,2.1,11.7,11.7,0.0594
50378,3.4,8.7,0.00010905000000000001,0.004025,12.8,50.6,11.8,0.437007874015748
50379,0.0,0.5,0.0,0.0075625,0.0,0.5,0.5,0.0
50380,0.3,4.0,6e-05,0.0128425,3.67,17.3,10.7,0.0667
50381,2.1,2.3,3.8274999999999995e-05,0.014249999999999999,1.0,17.0,3.5,0.3
50382,0.0,6.4,2.675e-05,0.0,19.2,64.0,32.0,0.14
50383,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.012
50384,7.9,3.9,0.0004125,0.081,6.0,68.0,60.0,0.0022
50385,5.2,7.2,0.00031575,0.02275,23.0,61.2,27.2,0.28
50386,0.175,0.3,0.00028227250000000003,0.0414,0.0,7.1,6.4,0.046
50387,7.9,10.7,0.000175675,0.003225,7.7,12.6,2.8,0.208661417322835
50388,0.25,25.0,0.0002409,0.0,41.0,1.5,1.0,1.02362204724409
50389,8.0,8.0,0.0,0.034,20.0,55.0,32.0,0.28
50390,1.4,7.4,2.8825000000000003e-05,0.0,33.6,53.2,51.9,0.13
50391,20.0,10.0,0.0001168,0.03145,2.6,59.0,1.6,0.62992125984252
50392,18.0,11.0,0.0001168,0.03245,3.0,60.0,1.5,0.748031496062992
50393,0.875,10.0,9.86e-05,0.0007265500000000001,32.0,48.0,47.0,0.118110236220472
50394,3.4,8.1,1.785e-05,0.000715,35.0,47.0,45.0,0.0512
50395,0.0,8.0,2.8825000000000003e-05,0.0,35.0,53.0,51.0,0.0
50396,23.0,12.0,9.005000000000001e-05,0.03145,2.8,60.0,1.4,0.590551181102362
50397,7.2,16.7,0.00021255000000000002,0.0069825,2.3,65.9,2.0,0.0
50398,3.275,14.72,1.745e-05,0.001095,0.38,20.5,4.41,0.480314960629921
50399,5.7,20.0,0.000158475,0.0,27.0,7.0,7.0,1.18110236220472
50400,4.9,6.9,6.387500000000001e-05,0.00048,16.0,33.6,5.9,0.275590551181102
50401,1.3,1.36,0.00016875,0.005,9.91,8.23,1.01,0.377952755905512
50402,0.0,0.05,0.0,0.011075000000000002,0.0,20.0,20.0,0.0039370078740157
50403,1.3,1.8,0.00024125,0.011800000000000001,0.5,1.6,1.6,0.031496062992126
50404,3.5,5.0,2.675e-05,0.024975,31.0,55.0,0.9,0.69
50405,1.55,5.3,0.00024045,0.006,21.0,57.2,24.7,0.393700787401575
50406,2.0,2.0,4.705e-05,0.03475,1.0,13.6,0.0,0.085
50407,0.7,0.8,0.000163,0.029,0.0,10.0,10.0,0.0
50408,0.0,1.5,0.00074,0.0,73.0,2.5,1.0,0.62992125984252
50409,6.45,16.1,0.00024125,0.000535,3.23,71.0,3.23,0.419
50410,2.63,5.26,7.89e-05,0.00474,0.0,71.1,50.0,0.0
50411,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
50412,0.0,0.2,1.5e-05,0.0184975,0.2,76.0,72.0,0.0
50413,0.55,7.2,7.5e-06,0.005275,0.0,4.6,0.0,5.51181102362205
50414,0.775,0.5,0.000153475,0.020200000000000003,0.1,15.0,15.0,0.0039370078740157
50415,0.0,0.7,2.46e-05,0.0119,0.0,19.3,17.9,0.0393700787401575
50416,0.0,9.85,1.745e-05,0.0,9.375,23.9,2.5,0.291338582677165
50417,0.4,1.0,1.56e-05,0.011625,0.0,1.0,1.0,0.108267716535433
50418,0.0,0.01,0.0,0.0,0.0,0.025,0.01,0.0003937007874015
50419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
50420,1.0,1.0,1.5e-05,0.003825,6.0,20.0,11.0,0.14
50421,0.0,0.0,0.0,0.0125625,0.0,0.7,0.3,0.0
50422,0.825,1.0,8.65e-05,0.00763,3.0,8.0,4.0,2.25196850393701
50423,0.0,0.0,0.000735,0.0,62.75,15.5,0.0,0.078740157480315
50424,0.125,0.5,0.00022504999999999997,0.051750000000000004,0.5,85.6,0.4,0.0393700787401575
50425,0.3,0.0,2.5e-05,0.013,0.0,0.2,0.2,0.31496062992126
50426,1.8,5.1,0.0,0.00535,26.6,60.8,5.2,0.707
50427,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
50428,1.975,1.4,4.4875e-05,0.002545,5.9,15.3,1.6,0.12
50429,1.1,18.4,0.0,0.0,11.4,61.7,2.5,1.554
50430,9.85,15.6,1.7325e-05,0.004675,3.7,0.0,0.0,0.118110236220472
50431,0.5,11.43,0.00016075,0.0,11.42,1.43,0.0,0.724409448818898
50432,0.25,5.5,6.825e-05,0.009774999999999999,1.0,6.8,3.0,7.08661417322835
50433,0.2,0.0,0.0,0.0815,1.6,92.0,69.0,0.04
50434,0.708,8.85,0.0,0.0,20.4,61.9,7.08,1.93
50435,0.721,9.01,0.0,0.0,19.8,63.1,7.21,2.12
50436,2.3,7.0,0.0,0.005,68.6,10.6,3.7,0.905511811023622
50437,0.0,5.14,0.0,0.0075,8.64,76.82,51.36,0.05
50438,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
50439,0.0,3.7,0.00017505,1.28025,0.0,2.2,0.0,5.81102362204724
50440,0.0,0.5,4.52e-05,0.00415,13.7,34.3,20.8,2.8
50441,0.6,7.0,6.325e-05,0.008,0.0,5.1,0.6,6.69291338582677
50442,12.2,22.5,2.5e-05,0.001,48.7,25.3,10.6,0.389
50443,0.0,19.1,0.0,0.0,46.1,24.0,0.0,0.0078740157480315
50444,0.9,2.5,4.615e-05,0.0,4.0,12.6,0.0,0.354330708661417
50445,0.9,2.4,1.49e-05,0.0006125,4.4,12.3,0.0,0.31496062992126
50446,0.8,2.2,1.49e-05,0.005,4.7,12.4,0.0,0.349606299212598
50447,2.8,10.0,1.1725e-05,0.0,19.6,58.9,1.3,1.6496062992126
50448,2.7,10.4,1.1725e-05,0.0008,18.6,60.5,1.3,1.60236220472441
50449,17.0,13.0,0.000268,0.0107,10.0,82.0,7.0,1.52
50450,9.0,14.0,0.0,0.0,8.0,82.0,4.0,1.669
50451,0.75,21.4,0.0,0.000275,1.1,0.7,0.25,0.047244094488189
50452,2.9,13.2,0.00021475,0.00109,2.0,68.5,2.0,0.0
50453,3.825,1.2,0.00022500000000000002,0.002125,0.2,1.2,1.0,3.93700787401575
50454,1.85,11.3,0.0001125,0.0,1.6,73.6,0.0,0.393700787401575
50455,0.0,14.0,0.0,0.0,1.4,76.0,1.3,0.590551181102362
50456,0.025,16.8,9e-05,0.0025575,1.6,66.0,1.4,0.393700787401575
50457,1.7,8.0,0.0,0.0,2.7,77.3,8.0,0.0
50458,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.00475
50459,0.0,0.667,0.0,0.0,92.0,0.667,0.667,0.00667
50460,3.0,7.0,7.5e-06,0.0010025,10.0,43.0,13.0,0.033
50461,0.0,1.2,1.5e-05,0.069,0.2,20.2,0.0,0.003
50462,0.0,14.2,0.0001138,0.005715,1.0,70.9,0.2,0.386
50463,0.0,9.6,0.0,0.0,18.5,68.6,0.4,0.4
50464,1.375,9.1,6.2975e-05,0.027,10.4,50.2,37.3,0.118110236220472
50465,2.0,5.1,0.00013075,0.00501155,25.1,50.6,47.3,0.0393700787401575
50466,0.5,0.9,6.2475e-05,0.010249999999999999,26.0,9.0,7.0,0.709
50467,9.4,5.9,0.00013075,0.00501155,29.3,50.1,47.3,0.01
50468,1.975,3.7,0.0,0.0,47.0,42.0,38.0,0.0118110236220472
50469,0.32500000000000007,3.33,4e-05,0.0,2.67,12.7,12.7,0.0467
50470,0.19999999999999998,0.7,0.00023625,0.025,0.1,10.0,8.5,0.0039370078740157
50471,0.175,3.4,0.00012,0.003125,1.2,4.5,4.5,0.0393700787401575
50472,1.5,14.6,0.000111125,0.000635,11.0,3.4,3.3,0.33
50473,21.0,9.9,0.00053175,0.00885,3.2,58.0,9.8,0.0590551181102362
50474,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0
50475,5.8,3.0,1.5e-05,0.06225,0.7,76.9,71.4,0.0078740157480315
50476,0.125,22.1,0.0,0.000275,5.0,0.0,0.0,0.0393700787401575
50477,1.1500000000000001,1.0,0.00041999999999999996,0.0,41.0,6.0,2.0,0.393700787401575
50478,0.15,0.5,0.0009,0.0,85.0,0.5,0.5,0.393700787401575
50479,0.0,18.0,0.0,0.004675,3.2,1.9,0.4,0.905511811023622
50480,1.2,6.5,1.8875e-05,0.000325,14.0,37.0,9.2,0.31496062992126
50481,0.0,2.8,0.00016,0.0,18.0,3.7,3.7,0.0393700787401575
50482,0.175,4.5,4.8e-05,0.0003975,4.6,20.0,13.0,0.0393700787401575
50483,2.5749999999999997,5.9,0.00027,0.00375,27.0,2.6,2.6,0.393700787401575
50484,0.0,2.7,7.549999999999999e-05,0.012825,8.4,15.0,13.0,0.0393700787401575
50485,1.925,3.2,7.085e-05,0.0024325,3.5,46.0,45.0,0.283464566929134
50486,1.5,0.5,7.75e-05,0.015725,0.5,14.0,13.0,0.393700787401575
50487,3.95,13.0,0.0001335,0.0,21.0,3.0,2.9,0.393700787401575
50488,2.05,1.5,0.0007395,0.0023815,0.0,7.3,4.4,0.62992125984252
50489,0.0,1.64,0.0,0.01425,0.0,20.5,20.0,0.0179
